date,indicator_id,value
2019-04-30,PPI_YOY,3.3314
2019-05-31,PPI_YOY,3.1479
2019-06-30,PPI_YOY,2.9949
2019-07-31,PPI_YOY,3.0677
2019-08-31,PPI_YOY,2.8302
2019-09-30,PPI_YOY,2.9702
2019-10-31,PPI_YOY,2.3412
2019-11-30,PPI_YOY,1.2539
2019-12-31,PPI_YOY,1.5599
2020-01-31,PPI_YOY,1.1856
2020-02-29,PPI_YOY,0.4659
2020-03-31,PPI_YOY,1.0158
2020-04-30,PPI_YOY,0.3395
2020-05-31,PPI_YOY,0.3898
2020-06-30,PPI_YOY,-0.116
2020-07-31,PPI_YOY,-1.0795
2020-08-31,PPI_YOY,-0.621
2020-09-30,PPI_YOY,-0.3514
2020-10-31,PPI_YOY,-0.7671
2020-11-30,PPI_YOY,-0.8694
2020-12-31,PPI_YOY,-0.613
2021-01-31,PPI_YOY,-0.2204
2021-02-28,PPI_YOY,0.1064
2021-03-31,PPI_YOY,-0.0316
2021-04-30,PPI_YOY,-0.3278
2021-05-31,PPI_YOY,0.5253
2021-06-30,PPI_YOY,0.1862
2021-07-31,PPI_YOY,1.4254
2021-08-31,PPI_YOY,1.1119
2021-09-30,PPI_YOY,0.7607
2021-10-31,PPI_YOY,2.0924
2021-11-30,PPI_YOY,1.8745
2021-12-31,PPI_YOY,1.4901
2022-01-31,PPI_YOY,3.0401
2022-02-28,PPI_YOY,2.9154
2022-03-31,PPI_YOY,2.698
2022-04-30,PPI_YOY,3.4426
2022-05-31,PPI_YOY,2.4492
2022-06-30,PPI_YOY,3.7654
2022-07-31,PPI_YOY,3.6786
2022-08-31,PPI_YOY,3.7201
2022-09-30,PPI_YOY,3.8189
2022-10-31,PPI_YOY,3.2714
2022-11-30,PPI_YOY,3.4105
2022-12-31,PPI_YOY,3.1299
2023-01-31,PPI_YOY,2.5248
2023-02-28,PPI_YOY,2.4886
2023-03-31,PPI_YOY,2.3842
2023-04-30,PPI_YOY,2.4563
2023-05-31,PPI_YOY,1.3621
2023-06-30,PPI_YOY,1.9221
2023-07-31,PPI_YOY,1.2595
2023-08-31,PPI_YOY,0.696
2023-09-30,PPI_YOY,0.3793
2023-10-31,PPI_YOY,0.3903
2023-11-30,PPI_YOY,0.4984
2023-12-31,PPI_YOY,0.4446
2024-01-31,PPI_YOY,-0.9404
2024-02-29,PPI_YOY,0.1788
2024-03-31,PPI_YOY,-0.7425
2024-04-30,PPI_YOY,0.447
2024-05-31,PPI_YOY,-0.8567
2024-06-30,PPI_YOY,0.0624
2024-07-31,PPI_YOY,-0.1735
2024-08-31,PPI_YOY,-0.2826
2024-09-30,PPI_YOY,0.6327
2024-10-31,PPI_YOY,0.2613
2024-11-30,PPI_YOY,0.5511
2024-12-31,PPI_YOY,0.9623
2025-01-31,PPI_YOY,1.2137
2025-02-28,PPI_YOY,1.0988
2025-03-31,PPI_YOY,1.6477
2025-04-30,PPI_YOY,2.332
2025-05-31,PPI_YOY,2.809
2025-06-30,PPI_YOY,2.758
2025-07-31,PPI_YOY,2.5015
2025-08-31,PPI_YOY,3.3093
2025-09-30,PPI_YOY,3.1877
2025-10-31,PPI_YOY,3.1887
2025-11-30,PPI_YOY,3.7155
2025-12-31,PPI_YOY,2.7973
2026-01-31,PPI_YOY,4.0857
2026-02-28,PPI_YOY,3.262
2026-03-31,PPI_YOY,3.3701
2026-04-30,PPI_YOY,2.8366
2026-05-31,PPI_YOY,2.75
2026-06-30,PPI_YOY,2.8
2015-01-31,PPI_CPI_SPREAD,1.6995
2015-02-28,PPI_CPI_SPREAD,2.1841
2015-03-31,PPI_CPI_SPREAD,1.2317
2015-04-30,PPI_CPI_SPREAD,1.5464
2015-05-31,PPI_CPI_SPREAD,2.2653
2015-06-30,PPI_CPI_SPREAD,2.1912
2015-07-31,PPI_CPI_SPREAD,2.1439
2015-08-31,PPI_CPI_SPREAD,2.2036
2015-09-30,PPI_CPI_SPREAD,1.9905
2015-10-31,PPI_CPI_SPREAD,1.9892
2015-11-30,PPI_CPI_SPREAD,2.1779
2015-12-31,PPI_CPI_SPREAD,2.4608
2016-01-31,PPI_CPI_SPREAD,1.0289
2016-02-29,PPI_CPI_SPREAD,1.0053
2016-03-31,PPI_CPI_SPREAD,1.5751
2016-04-30,PPI_CPI_SPREAD,0.8523
2016-05-31,PPI_CPI_SPREAD,0.1051
2016-06-30,PPI_CPI_SPREAD,0.6257
2016-07-31,PPI_CPI_SPREAD,0.0673
2016-08-31,PPI_CPI_SPREAD,0.2918
2016-09-30,PPI_CPI_SPREAD,-0.4785
2016-10-31,PPI_CPI_SPREAD,-0.7334
2016-11-30,PPI_CPI_SPREAD,-1.0809
2016-12-31,PPI_CPI_SPREAD,-0.7578
2017-01-31,PPI_CPI_SPREAD,-1.5967
2017-02-28,PPI_CPI_SPREAD,-1.0596
2017-03-31,PPI_CPI_SPREAD,-1.5261
2017-04-30,PPI_CPI_SPREAD,-1.6783
2017-05-31,PPI_CPI_SPREAD,-2.328
2017-06-30,PPI_CPI_SPREAD,-1.8001
2017-07-31,PPI_CPI_SPREAD,-1.7148
2017-08-31,PPI_CPI_SPREAD,-1.4624
2017-09-30,PPI_CPI_SPREAD,-1.0445
2017-10-31,PPI_CPI_SPREAD,-0.6274
2017-11-30,PPI_CPI_SPREAD,-1.3236
2017-12-31,PPI_CPI_SPREAD,-0.3963
2018-01-31,PPI_CPI_SPREAD,-0.2902
2018-02-28,PPI_CPI_SPREAD,-0.2236
2018-03-31,PPI_CPI_SPREAD,-0.0281
2018-04-30,PPI_CPI_SPREAD,-0.253
2018-05-31,PPI_CPI_SPREAD,0.738
2018-06-30,PPI_CPI_SPREAD,0.7507
2018-07-31,PPI_CPI_SPREAD,0.7701
2018-08-31,PPI_CPI_SPREAD,1.5337
2018-09-30,PPI_CPI_SPREAD,1.4893
2018-10-31,PPI_CPI_SPREAD,2.0563
2018-11-30,PPI_CPI_SPREAD,1.4969
2018-12-31,PPI_CPI_SPREAD,1.6136
2019-01-31,PPI_CPI_SPREAD,2.387
2019-02-28,PPI_CPI_SPREAD,2.388
2019-03-31,PPI_CPI_SPREAD,1.4722
2019-04-30,PPI_CPI_SPREAD,1.6487
2019-05-31,PPI_CPI_SPREAD,1.5651
2019-06-30,PPI_CPI_SPREAD,1.5875
2019-07-31,PPI_CPI_SPREAD,1.4965
2019-08-31,PPI_CPI_SPREAD,1.2088
2019-09-30,PPI_CPI_SPREAD,1.4155
2019-10-31,PPI_CPI_SPREAD,1.2239
2019-11-30,PPI_CPI_SPREAD,0.043
2019-12-31,PPI_CPI_SPREAD,0.3211
2020-01-31,PPI_CPI_SPREAD,0.1674
2020-02-29,PPI_CPI_SPREAD,-0.4406
2020-03-31,PPI_CPI_SPREAD,-0.3511
2020-04-30,PPI_CPI_SPREAD,-0.6575
2020-05-31,PPI_CPI_SPREAD,-0.7452
2020-06-30,PPI_CPI_SPREAD,-0.9356
2020-07-31,PPI_CPI_SPREAD,-2.0491
2020-08-31,PPI_CPI_SPREAD,-1.3536
2020-09-30,PPI_CPI_SPREAD,-1.2041
2020-10-31,PPI_CPI_SPREAD,-1.6272
2020-11-30,PPI_CPI_SPREAD,-1.8281
2020-12-31,PPI_CPI_SPREAD,-1.4806
2021-01-31,PPI_CPI_SPREAD,-1.1876
2021-02-28,PPI_CPI_SPREAD,-0.9344
2021-03-31,PPI_CPI_SPREAD,-0.6013
2021-04-30,PPI_CPI_SPREAD,-1.5116
2021-05-31,PPI_CPI_SPREAD,-0.5611
2021-06-30,PPI_CPI_SPREAD,-0.9226
2021-07-31,PPI_CPI_SPREAD,-0.0743
2021-08-31,PPI_CPI_SPREAD,-0.168
2021-09-30,PPI_CPI_SPREAD,-0.4521
2021-10-31,PPI_CPI_SPREAD,0.6049
2021-11-30,PPI_CPI_SPREAD,0.2779
2021-12-31,PPI_CPI_SPREAD,-0.0564
2022-01-31,PPI_CPI_SPREAD,1.2061
2022-02-28,PPI_CPI_SPREAD,0.9848
2022-03-31,PPI_CPI_SPREAD,0.6671
2022-04-30,PPI_CPI_SPREAD,1.6231
2022-05-31,PPI_CPI_SPREAD,0.3589
2022-06-30,PPI_CPI_SPREAD,1.9767
2022-07-31,PPI_CPI_SPREAD,1.8979
2022-08-31,PPI_CPI_SPREAD,1.9947
2022-09-30,PPI_CPI_SPREAD,1.7449
2022-10-31,PPI_CPI_SPREAD,1.7265
2022-11-30,PPI_CPI_SPREAD,1.4849
2022-12-31,PPI_CPI_SPREAD,1.3629
2023-01-31,PPI_CPI_SPREAD,0.8119
2023-02-28,PPI_CPI_SPREAD,0.5892
2023-03-31,PPI_CPI_SPREAD,0.9209
2023-04-30,PPI_CPI_SPREAD,1.3802
2023-05-31,PPI_CPI_SPREAD,-0.1694
2023-06-30,PPI_CPI_SPREAD,0.783
2023-07-31,PPI_CPI_SPREAD,0.1964
2023-08-31,PPI_CPI_SPREAD,-0.2638
2023-09-30,PPI_CPI_SPREAD,-0.5218
2023-10-31,PPI_CPI_SPREAD,-0.7378
2023-11-30,PPI_CPI_SPREAD,-0.3397
2023-12-31,PPI_CPI_SPREAD,-0.6151
2024-01-31,PPI_CPI_SPREAD,-1.7408
2024-02-29,PPI_CPI_SPREAD,-0.6847
2024-03-31,PPI_CPI_SPREAD,-1.466
2024-04-30,PPI_CPI_SPREAD,-0.5256
2024-05-31,PPI_CPI_SPREAD,-1.4365
2024-06-30,PPI_CPI_SPREAD,-0.3453
2024-07-31,PPI_CPI_SPREAD,-1.1977
2024-08-31,PPI_CPI_SPREAD,-1.3764
2024-09-30,PPI_CPI_SPREAD,-0.2768
2024-10-31,PPI_CPI_SPREAD,-0.4407
2024-11-30,PPI_CPI_SPREAD,-0.7131
2024-12-31,PPI_CPI_SPREAD,-0.1608
2025-01-31,PPI_CPI_SPREAD,-0.059
2025-02-28,PPI_CPI_SPREAD,-0.3268
2025-03-31,PPI_CPI_SPREAD,0.2816
2025-04-30,PPI_CPI_SPREAD,0.6966
2025-05-31,PPI_CPI_SPREAD,1.4787
2025-06-30,PPI_CPI_SPREAD,1.1308
2025-07-31,PPI_CPI_SPREAD,1.046
2025-08-31,PPI_CPI_SPREAD,1.7196
2025-09-30,PPI_CPI_SPREAD,1.4682
2025-10-31,PPI_CPI_SPREAD,1.3906
2025-11-30,PPI_CPI_SPREAD,1.7338
2025-12-31,PPI_CPI_SPREAD,1.05
2026-01-31,PPI_CPI_SPREAD,1.1
2026-02-28,PPI_CPI_SPREAD,1.12
2026-03-31,PPI_CPI_SPREAD,1.18
2026-04-30,PPI_CPI_SPREAD,1.2
2026-05-31,PPI_CPI_SPREAD,1.37
2026-06-30,PPI_CPI_SPREAD,1.6
2015-01-31,M1_YOY,0.6771
2015-02-28,M1_YOY,1.155
2015-03-31,M1_YOY,0.9483
2015-04-30,M1_YOY,0.9172
2015-05-31,M1_YOY,1.6767
2015-06-30,M1_YOY,1.5224
2015-07-31,M1_YOY,1.8155
2015-08-31,M1_YOY,2.2374
2015-09-30,M1_YOY,2.001
2015-10-31,M1_YOY,2.6039
2015-11-30,M1_YOY,2.7549
2015-12-31,M1_YOY,2.6606
2016-01-31,M1_YOY,3.0085
2016-02-29,M1_YOY,4.1037
2016-03-31,M1_YOY,3.1314
2016-04-30,M1_YOY,3.9438
2016-05-31,M1_YOY,4.0025
2016-06-30,M1_YOY,3.439
2016-07-31,M1_YOY,3.5156
2016-08-31,M1_YOY,4.016
2016-09-30,M1_YOY,3.5657
2016-10-31,M1_YOY,3.9855
2016-11-30,M1_YOY,3.4766
2016-12-31,M1_YOY,3.7794
2017-01-31,M1_YOY,4.3627
2017-02-28,M1_YOY,3.8277
2017-03-31,M1_YOY,3.1661
2017-04-30,M1_YOY,3.1921
2017-05-31,M1_YOY,3.4317
2017-06-30,M1_YOY,3.0122
2017-07-31,M1_YOY,2.9749
2017-08-31,M1_YOY,2.504
2017-09-30,M1_YOY,2.3084
2017-10-31,M1_YOY,2.6887
2017-11-30,M1_YOY,1.6433
2017-12-31,M1_YOY,1.4894
2018-01-31,M1_YOY,1.5989
2018-02-28,M1_YOY,0.736
2018-03-31,M1_YOY,1.8084
2018-04-30,M1_YOY,1.0883
2018-05-31,M1_YOY,0.8041
2018-06-30,M1_YOY,0.306
2018-07-31,M1_YOY,0.773
2018-08-31,M1_YOY,0.1689
2018-09-30,M1_YOY,-0.2077
2018-10-31,M1_YOY,0.0269
2018-11-30,M1_YOY,0.0002
2018-12-31,M1_YOY,0.4954
2019-01-31,M1_YOY,0.4735
2019-02-28,M1_YOY,0.6415
2019-03-31,M1_YOY,0.4984
2019-04-30,M1_YOY,1.1529
2019-05-31,M1_YOY,0.6346
2019-06-30,M1_YOY,0.9357
2019-07-31,M1_YOY,0.024
2019-08-31,M1_YOY,0.9108
2019-09-30,M1_YOY,1.4672
2019-10-31,M1_YOY,0.636
2019-11-30,M1_YOY,1.8994
2019-12-31,M1_YOY,1.5751
2020-01-31,M1_YOY,2.3279
2020-02-29,M1_YOY,1.8764
2020-03-31,M1_YOY,1.9811
2020-04-30,M1_YOY,2.7721
2020-05-31,M1_YOY,2.7718
2020-06-30,M1_YOY,2.9161
2020-07-31,M1_YOY,3.574
2020-08-31,M1_YOY,2.9904
2020-09-30,M1_YOY,3.1874
2020-10-31,M1_YOY,3.2286
2020-11-30,M1_YOY,3.2345
2020-12-31,M1_YOY,3.7365
2021-01-31,M1_YOY,3.833
2021-02-28,M1_YOY,3.6799
2021-03-31,M1_YOY,4.7368
2021-04-30,M1_YOY,3.6017
2021-05-31,M1_YOY,3.54
2021-06-30,M1_YOY,3.9433
2021-07-31,M1_YOY,3.3468
2021-08-31,M1_YOY,2.6971
2021-09-30,M1_YOY,3.1702
2021-10-31,M1_YOY,3.5247
2021-11-30,M1_YOY,2.3894
2021-12-31,M1_YOY,2.7076
2022-01-31,M1_YOY,2.5017
2022-02-28,M1_YOY,2.021
2022-03-31,M1_YOY,2.3503
2022-04-30,M1_YOY,2.4677
2022-05-31,M1_YOY,2.7962
2022-06-30,M1_YOY,1.3903
2022-07-31,M1_YOY,1.8332
2022-08-31,M1_YOY,1.5049
2022-09-30,M1_YOY,1.2593
2022-10-31,M1_YOY,1.4752
2022-11-30,M1_YOY,0.8453
2022-12-31,M1_YOY,0.0387
2023-01-31,M1_YOY,1.2354
2023-02-28,M1_YOY,0.5197
2023-03-31,M1_YOY,0.2023
2023-04-30,M1_YOY,0.5847
2023-05-31,M1_YOY,0.1234
2023-06-30,M1_YOY,0.1189
2023-07-31,M1_YOY,0.7421
2023-08-31,M1_YOY,0.5853
2023-09-30,M1_YOY,0.1043
2023-10-31,M1_YOY,0.3992
2023-11-30,M1_YOY,0.9716
2023-12-31,M1_YOY,1.5248
2024-01-31,M1_YOY,1.4495
2024-02-29,M1_YOY,1.0719
2024-03-31,M1_YOY,1.254
2024-04-30,M1_YOY,1.3226
2024-05-31,M1_YOY,0.6686
2024-06-30,M1_YOY,1.2557
2024-07-31,M1_YOY,2.4493
2024-08-31,M1_YOY,1.6779
2024-09-30,M1_YOY,1.745
2024-10-31,M1_YOY,1.8585
2024-11-30,M1_YOY,2.5203
2024-12-31,M1_YOY,3.2223
2025-01-31,M1_YOY,3.4406
2025-02-28,M1_YOY,2.7755
2025-03-31,M1_YOY,3.2064
2025-04-30,M1_YOY,3.3419
2025-05-31,M1_YOY,3.3276
2025-06-30,M1_YOY,3.3329
2025-07-31,M1_YOY,3.1074
2025-08-31,M1_YOY,3.4058
2025-09-30,M1_YOY,3.8252
2025-10-31,M1_YOY,3.3905
2025-11-30,M1_YOY,3.8685
2025-12-31,M1_YOY,0.01
2026-01-31,M1_YOY,0.02
2026-02-28,M1_YOY,0.03
2026-03-31,M1_YOY,0.04
2026-04-30,M1_YOY,0.02
2026-05-31,M1_YOY,0.05
2026-06-30,M1_YOY,0.05
2015-01-31,M2_M1_SPREAD,2.3071
2015-02-28,M2_M1_SPREAD,1.8578
2015-03-31,M2_M1_SPREAD,1.7374
2015-04-30,M2_M1_SPREAD,2.2341
2015-05-31,M2_M1_SPREAD,1.7562
2015-06-30,M2_M1_SPREAD,1.7726
2015-07-31,M2_M1_SPREAD,1.1651
2015-08-31,M2_M1_SPREAD,1.8729
2015-09-30,M2_M1_SPREAD,1.2242
2015-10-31,M2_M1_SPREAD,0.9085
2015-11-30,M2_M1_SPREAD,0.6063
2015-12-31,M2_M1_SPREAD,0.9468
2016-01-31,M2_M1_SPREAD,0.9339
2016-02-29,M2_M1_SPREAD,0.3605
2016-03-31,M2_M1_SPREAD,0.9719
2016-04-30,M2_M1_SPREAD,0.309
2016-05-31,M2_M1_SPREAD,0.4697
2016-06-30,M2_M1_SPREAD,0.0341
2016-07-31,M2_M1_SPREAD,0.3398
2016-08-31,M2_M1_SPREAD,0.1115
2016-09-30,M2_M1_SPREAD,0.7344
2016-10-31,M2_M1_SPREAD,0.3017
2016-11-30,M2_M1_SPREAD,0.4351
2016-12-31,M2_M1_SPREAD,0.2858
2017-01-31,M2_M1_SPREAD,0.3171
2017-02-28,M2_M1_SPREAD,0.0801
2017-03-31,M2_M1_SPREAD,0.3962
2017-04-30,M2_M1_SPREAD,0.0982
2017-05-31,M2_M1_SPREAD,0.6892
2017-06-30,M2_M1_SPREAD,0.9082
2017-07-31,M2_M1_SPREAD,0.6807
2017-08-31,M2_M1_SPREAD,0.3334
2017-09-30,M2_M1_SPREAD,0.7365
2017-10-31,M2_M1_SPREAD,0.8967
2017-11-30,M2_M1_SPREAD,1.1246
2017-12-31,M2_M1_SPREAD,1.3565
2018-01-31,M2_M1_SPREAD,1.2088
2018-02-28,M2_M1_SPREAD,1.4224
2018-03-31,M2_M1_SPREAD,1.5615
2018-04-30,M2_M1_SPREAD,1.4892
2018-05-31,M2_M1_SPREAD,1.1252
2018-06-30,M2_M1_SPREAD,1.6675
2018-07-31,M2_M1_SPREAD,1.8318
2018-08-31,M2_M1_SPREAD,2.2889
2018-09-30,M2_M1_SPREAD,1.6922
2018-10-31,M2_M1_SPREAD,1.7852
2018-11-30,M2_M1_SPREAD,2.2397
2018-12-31,M2_M1_SPREAD,2.0842
2019-01-31,M2_M1_SPREAD,2.3163
2019-02-28,M2_M1_SPREAD,1.8766
2019-03-31,M2_M1_SPREAD,1.8321
2019-04-30,M2_M1_SPREAD,2.1073
2019-05-31,M2_M1_SPREAD,2.1667
2019-06-30,M2_M1_SPREAD,2.2638
2019-07-31,M2_M1_SPREAD,1.6833
2019-08-31,M2_M1_SPREAD,1.7653
2019-09-30,M2_M1_SPREAD,1.463
2019-10-31,M2_M1_SPREAD,1.7782
2019-11-30,M2_M1_SPREAD,1.5109
2019-12-31,M2_M1_SPREAD,1.4911
2020-01-31,M2_M1_SPREAD,1.934
2020-02-29,M2_M1_SPREAD,1.0829
2020-03-31,M2_M1_SPREAD,1.0888
2020-04-30,M2_M1_SPREAD,0.9763
2020-05-31,M2_M1_SPREAD,1.1381
2020-06-30,M2_M1_SPREAD,0.6329
2020-07-31,M2_M1_SPREAD,0.7358
2020-08-31,M2_M1_SPREAD,0.1218
2020-09-30,M2_M1_SPREAD,0.4346
2020-10-31,M2_M1_SPREAD,0.3556
2020-11-30,M2_M1_SPREAD,0.5542
2020-12-31,M2_M1_SPREAD,-0.2503
2021-01-31,M2_M1_SPREAD,0.354
2021-02-28,M2_M1_SPREAD,0.0776
2021-03-31,M2_M1_SPREAD,0.1194
2021-04-30,M2_M1_SPREAD,0.4181
2021-05-31,M2_M1_SPREAD,0.0568
2021-06-30,M2_M1_SPREAD,0.2665
2021-07-31,M2_M1_SPREAD,0.2013
2021-08-31,M2_M1_SPREAD,-0.0017
2021-09-30,M2_M1_SPREAD,0.4603
2021-10-31,M2_M1_SPREAD,0.3523
2021-11-30,M2_M1_SPREAD,-0.1443
2021-12-31,M2_M1_SPREAD,1.0492
2022-01-31,M2_M1_SPREAD,0.3707
2022-02-28,M2_M1_SPREAD,1.0126
2022-03-31,M2_M1_SPREAD,0.7084
2022-04-30,M2_M1_SPREAD,0.3279
2022-05-31,M2_M1_SPREAD,0.8608
2022-06-30,M2_M1_SPREAD,1.7977
2022-07-31,M2_M1_SPREAD,1.4813
2022-08-31,M2_M1_SPREAD,1.2553
2022-09-30,M2_M1_SPREAD,2.2029
2022-10-31,M2_M1_SPREAD,1.2589
2022-11-30,M2_M1_SPREAD,1.7692
2022-12-31,M2_M1_SPREAD,1.3551
2023-01-31,M2_M1_SPREAD,1.9264
2023-02-28,M2_M1_SPREAD,1.9847
2023-03-31,M2_M1_SPREAD,2.3632
2023-04-30,M2_M1_SPREAD,1.4513
2023-05-31,M2_M1_SPREAD,2.1634
2023-06-30,M2_M1_SPREAD,2.7229
2023-07-31,M2_M1_SPREAD,1.6905
2023-08-31,M2_M1_SPREAD,2.5933
2023-09-30,M2_M1_SPREAD,2.1019
2023-10-31,M2_M1_SPREAD,1.8031
2023-11-30,M2_M1_SPREAD,2.4614
2023-12-31,M2_M1_SPREAD,1.8798
2024-01-31,M2_M1_SPREAD,1.8773
2024-02-29,M2_M1_SPREAD,2.1204
2024-03-31,M2_M1_SPREAD,2.1522
2024-04-30,M2_M1_SPREAD,1.6211
2024-05-31,M2_M1_SPREAD,0.7745
2024-06-30,M2_M1_SPREAD,1.6039
2024-07-31,M2_M1_SPREAD,1.208
2024-08-31,M2_M1_SPREAD,1.5955
2024-09-30,M2_M1_SPREAD,1.2808
2024-10-31,M2_M1_SPREAD,1.0493
2024-11-30,M2_M1_SPREAD,0.7332
2024-12-31,M2_M1_SPREAD,0.7031
2025-01-31,M2_M1_SPREAD,0.9619
2025-02-28,M2_M1_SPREAD,1.1212
2025-03-31,M2_M1_SPREAD,0.1789
2025-04-30,M2_M1_SPREAD,0.9333
2025-05-31,M2_M1_SPREAD,0.5756
2025-06-30,M2_M1_SPREAD,0.7015
2025-07-31,M2_M1_SPREAD,0.4703
2025-08-31,M2_M1_SPREAD,-0.446
2025-09-30,M2_M1_SPREAD,0.3368
2025-10-31,M2_M1_SPREAD,0.3606
2025-11-30,M2_M1_SPREAD,0.0477
2025-12-31,M2_M1_SPREAD,0.03
2026-01-31,M2_M1_SPREAD,0.04
2026-02-28,M2_M1_SPREAD,0.05
2026-03-31,M2_M1_SPREAD,0.04
2026-04-30,M2_M1_SPREAD,0.06
2026-05-31,M2_M1_SPREAD,0.08
2026-06-30,M2_M1_SPREAD,0.04
2015-01-31,TSF_YOY,-0.2684
2015-02-28,TSF_YOY,0.174
2015-03-31,TSF_YOY,-0.0156
2015-04-30,TSF_YOY,-0.202
2015-05-31,TSF_YOY,-0.3024
2015-06-30,TSF_YOY,0.5197
2015-07-31,TSF_YOY,1.0404
2015-08-31,TSF_YOY,0.8144
2015-09-30,TSF_YOY,1.0229
2015-10-31,TSF_YOY,1.1789
2015-11-30,TSF_YOY,1.0981
2015-12-31,TSF_YOY,1.0878
2016-01-31,TSF_YOY,1.1178
2016-02-29,TSF_YOY,1.2861
2016-03-31,TSF_YOY,1.7887
2016-04-30,TSF_YOY,1.299
2016-05-31,TSF_YOY,2.2205
2016-06-30,TSF_YOY,1.6953
2016-07-31,TSF_YOY,2.3918
2016-08-31,TSF_YOY,2.0795
2016-09-30,TSF_YOY,1.8222
2016-10-31,TSF_YOY,1.6036
2016-11-30,TSF_YOY,1.9109
2016-12-31,TSF_YOY,1.8583
2017-01-31,TSF_YOY,1.9404
2017-02-28,TSF_YOY,1.7454
2017-03-31,TSF_YOY,1.5807
2017-04-30,TSF_YOY,0.9302
2017-05-31,TSF_YOY,1.1155
2017-06-30,TSF_YOY,0.8331
2017-07-31,TSF_YOY,1.4077
2017-08-31,TSF_YOY,0.5299
2017-09-30,TSF_YOY,0.4873
2017-10-31,TSF_YOY,0.9452
2017-11-30,TSF_YOY,0.6092
2017-12-31,TSF_YOY,0.0131
2018-01-31,TSF_YOY,0.4606
2018-02-28,TSF_YOY,-0.059
2018-03-31,TSF_YOY,-0.3311
2018-04-30,TSF_YOY,0.0211
2018-05-31,TSF_YOY,-0.1363
2018-06-30,TSF_YOY,-0.0626
2018-07-31,TSF_YOY,-0.3103
2018-08-31,TSF_YOY,-0.5821
2018-09-30,TSF_YOY,-0.3866
2018-10-31,TSF_YOY,-0.6897
2018-11-30,TSF_YOY,-0.3887
2018-12-31,TSF_YOY,-0.4459
2019-01-31,TSF_YOY,0.0293
2019-02-28,TSF_YOY,-1.0569
2019-03-31,TSF_YOY,-0.1202
2019-04-30,TSF_YOY,-0.876
2019-05-31,TSF_YOY,-0.1951
2019-06-30,TSF_YOY,-0.8512
2019-07-31,TSF_YOY,-0.2633
2019-08-31,TSF_YOY,0.0473
2019-09-30,TSF_YOY,0.0903
2019-10-31,TSF_YOY,0.6142
2019-11-30,TSF_YOY,0.3754
2019-12-31,TSF_YOY,0.0469
2020-01-31,TSF_YOY,0.2335
2020-02-29,TSF_YOY,0.5
2020-03-31,TSF_YOY,0.9058
2020-04-30,TSF_YOY,0.9957
2020-05-31,TSF_YOY,0.8402
2020-06-30,TSF_YOY,0.7349
2020-07-31,TSF_YOY,1.2394
2020-08-31,TSF_YOY,1.4333
2020-09-30,TSF_YOY,1.7799
2020-10-31,TSF_YOY,1.6224
2020-11-30,TSF_YOY,1.8876
2020-12-31,TSF_YOY,1.2666
2021-01-31,TSF_YOY,0.973
2021-02-28,TSF_YOY,1.5311
2021-03-31,TSF_YOY,1.75
2021-04-30,TSF_YOY,1.7472
2021-05-31,TSF_YOY,1.0616
2021-06-30,TSF_YOY,1.7272
2021-07-31,TSF_YOY,1.4624
2021-08-31,TSF_YOY,1.674
2021-09-30,TSF_YOY,1.2402
2021-10-31,TSF_YOY,1.1382
2021-11-30,TSF_YOY,1.7372
2021-12-31,TSF_YOY,1.1351
2022-01-31,TSF_YOY,1.0986
2022-02-28,TSF_YOY,1.0133
2022-03-31,TSF_YOY,1.2505
2022-04-30,TSF_YOY,0.5487
2022-05-31,TSF_YOY,0.8196
2022-06-30,TSF_YOY,0.4047
2022-07-31,TSF_YOY,0.2568
2022-08-31,TSF_YOY,0.3469
2022-09-30,TSF_YOY,0.316
2022-10-31,TSF_YOY,-0.4293
2022-11-30,TSF_YOY,0.3944
2022-12-31,TSF_YOY,-0.066
2023-01-31,TSF_YOY,-0.6284
2023-02-28,TSF_YOY,-0.29
2023-03-31,TSF_YOY,-0.3869
2023-04-30,TSF_YOY,-0.7088
2023-05-31,TSF_YOY,-0.6569
2023-06-30,TSF_YOY,-0.3704
2023-07-31,TSF_YOY,-1.1184
2023-08-31,TSF_YOY,-0.4678
2023-09-30,TSF_YOY,-0.685
2023-10-31,TSF_YOY,-0.2027
2023-11-30,TSF_YOY,-0.8388
2023-12-31,TSF_YOY,-0.2218
2024-01-31,TSF_YOY,-0.3298
2024-02-29,TSF_YOY,-0.6364
2024-03-31,TSF_YOY,0.3278
2024-04-30,TSF_YOY,0.1068
2024-05-31,TSF_YOY,0.2332
2024-06-30,TSF_YOY,0.8442
2024-07-31,TSF_YOY,0.3808
2024-08-31,TSF_YOY,1.0789
2024-09-30,TSF_YOY,0.7765
2024-10-31,TSF_YOY,1.1711
2024-11-30,TSF_YOY,0.1442
2024-12-31,TSF_YOY,1.1089
2025-01-31,TSF_YOY,1.9665
2025-02-28,TSF_YOY,0.8735
2025-03-31,TSF_YOY,1.0059
2025-04-30,TSF_YOY,1.3083
2025-05-31,TSF_YOY,1.8929
2025-06-30,TSF_YOY,1.7125
2025-07-31,TSF_YOY,1.2923
2025-08-31,TSF_YOY,2.1366
2025-09-30,TSF_YOY,1.4762
2025-10-31,TSF_YOY,1.4732
2025-11-30,TSF_YOY,1.8037
2025-12-31,TSF_YOY,0.8823
2026-01-31,TSF_YOY,1.2491
2026-02-28,TSF_YOY,1.5619
